Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,source,is_attack,attack_type
3389,6,22/02/2018 10:48:45,210328,4,2,42,19,42,0,10.5,21.0,19,0,9.5,13.4350288425,290.0232018561,28.5268723137,42065.6,56552.441156859,104081,3,210328,70109.3333333333,60724.5955304219,106304,3,106161,106161.0,0.0,106161,106161,0,0,0,0,92,52,19.0179148758,9.5089574379,0,42,8.7142857143,16.2963624337,265.5714285714,0,0,1,1,0,0,0,1,0,10.1666666667,10.5,9.5,0,0,0,0,0,0,4,42,2,19,8192,63958,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
80,6,22/02/2018 11:09:32,4852544,4,4,97,231,97,0,24.25,48.5,231,0,57.75,115.5,67.5934107965,1.6486197755,693220.571428572,1811838.63642718,4801868,39,50676,16892.0,28996.3056784826,50374,101,4852382,1617460.66666667,2801099.7017208,4851892,207,0,0,0,0,92,92,0.8243098878,0.8243098878,0,231,36.4444444444,79.6996096463,6352.0277777778,0,0,0,1,0,0,0,0,1,41.0,24.25,57.75,0,0,0,0,0,0,4,97,4,231,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
80,6,22/02/2018 11:51:59,5399926,4,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.1111263377,1079985.2,1903570.89345241,4398011,32,5399926,1799975.33333333,2302880.06063805,4398011,10127,991781,991781.0,0.0,991781,991781,0,0,0,0,104,64,0.7407508918,0.3703754459,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,2,0,8192,29200,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
52128,6,22/02/2018 02:22:23,0,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,788.1881481705,46.3644477415,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,5131,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
52711,6,22/02/2018 03:29:53,1005,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1990.0497512438,1005.0,0.0,1005,1005,1005,1005.0,0.0,1005,1005,0,0.0,0.0,0,0,0,0,0,0,40,0,1990.0497512438,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,123,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
53,17,22/02/2018 11:30:18,261,1,1,31,63,31,31,31.0,0.0,63,63,63.0,0.0,360153.256704981,7662.8352490422,261.0,0.0,261,261,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3831.4176245211,3831.4176245211,31,63,41.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,62.5,31.0,63.0,0,0,0,0,0,0,1,31,1,63,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
53,17,22/02/2018 01:38:04,1928,1,1,51,161,51,51,51.0,0.0,161,161,161.0,0.0,109958.506224066,1037.3443983403,1928.0,0.0,1928,1928,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,518.6721991701,518.6721991701,51,161,87.6666666667,63.5085296109,4033.3333333333,0,0,0,0,0,0,0,0,1,131.5,51.0,161.0,0,0,0,0,0,0,1,51,1,161,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
53,17,22/02/2018 12:32:00,443,1,1,37,53,37,37,37.0,0.0,53,53,53.0,0.0,203160.270880361,4514.6726862303,443.0,0.0,443,443,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2257.3363431151,2257.3363431151,37,53,42.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,63.5,37.0,53.0,0,0,0,0,0,0,1,37,1,53,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
53,17,22/02/2018 11:04:37,365,1,1,51,99,51,51,51.0,0.0,99,99,99.0,0.0,410958.904109589,5479.4520547945,365.0,0.0,365,365,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2739.7260273973,2739.7260273973,51,99,67.0,27.7128129211,768.0,0,0,0,0,0,0,0,0,1,100.5,51.0,99.0,0,0,0,0,0,0,1,51,1,99,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
53,17,22/02/2018 12:14:24,31517,2,2,82,206,41,41,41.0,0.0,103,103,103.0,0.0,9137.9255639814,126.9156328331,10505.6666666667,13556.9679623924,25817,28,25817,25817.0,0.0,25817,25817,28,28.0,0.0,28,28,0,0,0,0,16,16,63.4578164165,63.4578164165,41,103,65.8,33.9587985653,1153.2,0,0,0,0,0,0,0,0,1,82.25,41.0,103.0,0,0,0,0,0,0,2,82,2,206,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
0,0,22/02/2018 11:20:19,112637264,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0266341697,56318632.0,15.5563491861,56318643,56318621,112637264,56318632.0,15.5563491861,56318643,56318621,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0266341697,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0,0,56318632.0,15.5563491861,56318643,56318621,Benign,Thursday,False,Normal
50275,6,22/02/2018 11:33:31,1070,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1869.1588785047,1070.0,0.0,1070,1070,1070,1070.0,0.0,1070,1070,0,0.0,0.0,0,0,0,0,0,0,40,0,1869.1588785047,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,29200,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
80,6,22/02/2018 11:42:26,75,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26666.6666666667,75.0,0.0,75,75,75,75.0,0.0,75,75,0,0.0,0.0,0,0,0,0,0,0,40,0,26666.6666666667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
53,17,22/02/2018 10:37:34,70236,2,2,60,238,30,30,30.0,0.0,119,119,119.0,0.0,4242.8384304345,56.9508514152,23412.0,21601.3054466622,42623,29,27584,27584.0,0.0,27584,27584,29,29.0,0.0,29,29,0,0,0,0,16,16,28.4754257076,28.4754257076,30,119,65.6,48.747307618,2376.3,0,0,0,0,0,0,0,0,1,82.0,30.0,119.0,0,0,0,0,0,0,2,60,2,238,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
80,6,22/02/2018 03:33:06,1438,4,3,161,488,161,0,40.25,80.5,488,0,162.6666666667,281.7469313645,451321.279554937,4867.8720445063,239.6666666667,192.3763672249,556,63,1438,479.3333333333,368.9990966565,863,127,950,475.0,114.5512985522,556,394,0,0,0,0,92,72,2781.6411682893,2086.230876217,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,0,92.7142857143,40.25,162.6666666667,0,0,0,0,0,0,4,161,3,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
80,6,22/02/2018 03:36:32,6279445,4,4,97,231,97,0,24.25,48.5,231,0,57.75,115.5,52.2339155769,1.2739979409,897063.571428571,2346192.86654038,6217479,40,61966,20655.3333333333,35473.8606911249,61617,140,6279276,2093092.0,3624799.55726824,6278650,270,0,0,0,0,92,92,0.6369989705,0.6369989705,0,231,36.4444444444,79.6996096463,6352.0277777778,0,0,0,1,0,0,0,0,1,41.0,24.25,57.75,0,0,0,0,0,0,4,97,4,231,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
80,6,22/02/2018 04:02:40,1013,3,4,148,243,148,0,49.3333333333,85.4478398401,243,0,60.75,121.5,385982.230997038,6910.1678183613,168.8333333333,101.1225329324,307,28,557,278.5,152.0279579551,386,171,706,235.3333333333,215.963731523,459,28,0,0,0,0,72,92,2961.5004935834,3948.6673247779,0,243,48.875,93.9930658537,8834.6964285714,0,0,0,1,0,0,0,0,1,55.8571428571,49.3333333333,60.75,0,0,0,0,0,0,3,148,4,243,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
80,6,22/02/2018 05:05:09,996,3,4,161,488,161,0,53.6666666667,92.9533933395,488,0,122.0,244.0,651606.425702811,7028.1124497992,166.0,114.8599146787,326,29,527,263.5,166.1700935788,381,146,670,223.3333333333,179.1824024098,382,29,0,0,0,0,72,92,3012.0481927711,4016.0642570281,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
3389,6,22/02/2018 11:33:45,1841100,8,7,1128,1581,661,0,141.0,222.62332056,1173,0,225.8571428571,430.0986044197,1471.4029656184,8.1473032426,131507.142857143,244879.95299451,950986,67,1841100,263014.285714286,390308.231032737,1140177,67,1703530,283921.666666667,327368.813936005,950986,138245,0,0,0,0,172,152,4.3452283961,3.8020748466,0,1173,169.3125,317.7312740352,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141.0,225.8571428571,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
3389,6,22/02/2018 09:55:46,2257489,9,9,1191,1600,677,0,132.3333333333,216.0092590608,1173,0,177.7777777778,384.5298355712,1236.3293907523,7.9734607788,132793.470588235,256201.053484153,953140,41,2257489,282186.125,389417.675156284,1121939,9295,2150412,268801.5,331960.551290145,953140,41346,0,0,0,0,192,204,3.9867303894,3.9867303894,0,1173,146.8947368421,297.0461794882,88236.432748538,0,0,0,1,0,0,0,0,1,155.0555555556,132.3333333333,177.7777777778,0,0,0,0,0,0,9,1191,9,1600,8192,62852,6,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
53,17,22/02/2018 11:58:31,11294,1,1,43,59,43,43,43.0,0.0,59,59,59.0,0.0,9031.3440765008,177.0851779706,11294.0,0.0,11294,11294,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,88.5425889853,88.5425889853,43,59,48.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,72.5,43.0,59.0,0,0,0,0,0,0,1,43,1,59,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
53,17,22/02/2018 01:06:04,52324,2,2,72,136,36,36,36.0,0.0,68,68,68.0,0.0,3975.2312514334,76.4467548353,17441.3333333333,29405.6045224942,51396,458,51854,51854.0,0.0,51854,51854,51866,51866.0,0.0,51866,51866,0,0,0,0,16,16,38.2233774176,38.2233774176,36,68,48.8,17.5271218402,307.2,0,0,0,0,0,0,0,0,1,61.0,36.0,68.0,0,0,0,0,0,0,2,72,2,136,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
53,17,22/02/2018 04:15:05,273,1,1,42,139,42,42,42.0,0.0,139,139,139.0,0.0,663003.663003663,7326.0073260073,273.0,0.0,273,273,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3663.0036630037,3663.0036630037,42,139,74.3333333333,56.0029761114,3136.3333333333,0,0,0,0,0,0,0,0,1,111.5,42.0,139.0,0,0,0,0,0,0,1,42,1,139,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
3389,6,22/02/2018 09:04:33,3426408,10,7,1148,1581,677,0,114.8,210.0924664153,1173,0,225.8571428571,430.0986044197,796.4609001613,4.9614640171,214150.5,345877.938202868,1179533,74,3426408,380712.0,469572.957401456,1209944,74,3218441,536406.833333333,558524.518320697,1496683,137976,0,0,0,0,212,152,2.9185082454,2.0429557718,0,1173,151.6111111111,305.0826578234,93075.4281045752,0,0,1,1,0,0,0,1,0,160.5294117647,114.8,225.8571428571,0,0,0,0,0,0,10,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
53,17,22/02/2018 03:34:38,152158,2,2,70,164,35,35,35.0,0.0,82,82,82.0,0.0,1537.8751035108,26.2884633079,50719.3333333333,62863.4938921894,121051,0,31107,31107.0,0.0,31107,31107,0,0.0,0.0,0,0,0,0,0,0,16,16,13.1442316539,13.1442316539,35,82,53.8,25.7429602027,662.7,0,0,0,0,0,0,0,0,1,67.25,35.0,82.0,0,0,0,0,0,0,2,70,2,164,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
80,6,22/02/2018 09:55:38,5848377,4,4,97,231,97,0,24.25,48.5,231,0,57.75,115.5,56.0839357654,1.3679008723,835482.428571429,2183207.10992757,5786261,41,62116,20705.3333333333,35551.8104227244,61757,138,5848197,1949399.0,3375919.44447079,5847575,293,0,0,0,0,92,92,0.6839504362,0.6839504362,0,231,36.4444444444,79.6996096463,6352.0277777778,0,0,0,1,0,0,0,0,1,41.0,24.25,57.75,0,0,0,0,0,0,4,97,4,231,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
80,6,22/02/2018 11:42:20,85,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23529.4117647059,85.0,0.0,85,85,85,85.0,0.0,85,85,0,0.0,0.0,0,0,0,0,0,0,40,0,23529.4117647059,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
3389,6,22/02/2018 12:25:13,1692429,9,7,1279,1581,773,0,142.1111111111,246.0997990879,1173,0,225.8571428571,430.0986044197,1689.8788664104,9.4538677841,112828.6,238621.356405858,953140,0,1692429,211553.625,372949.258519148,1125542,0,1582549,263758.166666667,339932.051289911,953140,104872,0,0,0,0,192,152,5.3178006286,4.1360671555,0,1173,168.2352941176,321.3367644333,103257.316176471,0,0,1,1,0,0,0,1,0,178.75,142.1111111111,225.8571428571,0,0,0,0,0,0,9,1279,7,1581,8192,62758,6,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
80,6,22/02/2018 01:55:43,53956,3,4,436,859,436,0,145.3333333333,251.7247173667,859,0,214.75,429.5,24001.0378827193,129.7353399066,8992.6666666667,11586.7689485321,23633,41,30019,15009.5,12253.4534111817,23674,6345,30323,10107.6666666667,17227.5829509927,30000,57,0,0,0,0,72,92,55.60085996,74.1344799466,0,859,161.875,320.3455444628,102621.267857143,0,0,0,1,0,0,0,0,1,185.0,145.3333333333,214.75,0,0,0,0,0,0,3,436,4,859,8192,31,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
51994,6,22/02/2018 04:02:57,363909,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5.4958794644,363909.0,0.0,363909,363909,363909,363909.0,0.0,363909,363909,0,0.0,0.0,0,0,0,0,0,0,40,0,5.4958794644,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,60,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
443,6,22/02/2018 05:02:17,53468183,5,1,123,46,46,0,24.6,23.2765976895,46,46,46.0,0.0,3.1607582401,0.1122162689,10693636.6,23824470.783127,53312083,33,53468183,13367045.75,26630125.7367732,53312083,33,0,0.0,0.0,0,0,1,0,0,0,100,20,0.0935135574,0.0187027115,0,46,30.7142857143,21.6849739506,470.2380952381,0,1,0,0,1,0,0,0,0,35.8333333333,24.6,46.0,0,0,0,0,0,0,5,123,1,46,258,201,2,20,155707.0,0.0,155707,155707,53312083.0,0.0,53312083,53312083,Benign,Thursday,False,Normal
53,17,22/02/2018 04:13:02,56825,1,1,34,139,34,34,34.0,0.0,139,139,139.0,0.0,3044.4346678399,35.1957765068,56825.0,0.0,56825,56825,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,17.5978882534,17.5978882534,34,139,69.0,60.6217782649,3675.0,0,0,0,0,0,0,0,0,1,103.5,34.0,139.0,0,0,0,0,0,0,1,34,1,139,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
53,17,22/02/2018 01:10:42,331,1,1,47,63,47,47,47.0,0.0,63,63,63.0,0.0,332326.283987915,6042.2960725076,331.0,0.0,331,331,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3021.1480362538,3021.1480362538,47,63,52.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,78.5,47.0,63.0,0,0,0,0,0,0,1,47,1,63,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
53,17,22/02/2018 02:04:43,12425,1,1,47,132,47,47,47.0,0.0,132,132,132.0,0.0,14406.4386317907,160.9657947686,12425.0,0.0,12425,12425,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,80.4828973843,80.4828973843,47,132,75.3333333333,49.0747728811,2408.3333333333,0,0,0,0,0,0,0,0,1,113.0,47.0,132.0,0,0,0,0,0,0,1,47,1,132,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
3389,6,22/02/2018 04:45:58,2838149,10,7,1144,1581,677,0,114.4,209.8969059112,1173,0,225.8571428571,430.0986044197,960.1328189605,5.989819421,177384.3125,280774.451668172,937581,3,2838149,315349.888888889,375678.03426453,1109602,3,2732472,455412.0,401030.325225412,954820,107631,0,0,0,0,212,152,3.5234231888,2.4663962322,0,1173,151.3888888889,305.0398506056,93049.3104575164,0,0,1,1,0,0,0,1,0,160.2941176471,114.4,225.8571428571,0,0,0,0,0,0,10,1144,7,1581,8192,62856,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
47322,6,22/02/2018 12:27:05,88440974,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0226139527,88440974.0,0.0,88440974,88440974,88440974,88440974.0,0.0,88440974,88440974,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0226139527,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62721,-1,0,20,0.0,0.0,0,0,88440974.0,0.0,88440974,88440974,Benign,Thursday,False,Normal
445,6,22/02/2018 12:53:26,808167,6,5,455,338,140,0,75.8333333333,62.9362110924,145,0,67.6,69.7588704037,981.2328392523,13.6110482116,80816.7,104240.641894982,205811,4,808113,161622.6,90418.2314735253,205855,4,808123,202030.75,4266.2874082743,206083,196325,0,0,0,0,128,108,7.4242081154,6.1868400962,0,145,66.0833333333,63.40269328,4019.9015151515,0,0,0,1,0,0,0,0,0,72.0909090909,75.8333333333,67.6,0,0,0,0,0,0,6,455,5,338,8192,0,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
3389,6,22/02/2018 03:50:40,3262828,11,7,1132,1581,661,0,102.9090909091,197.7723208872,1173,0,225.8571428571,430.0986044197,831.4872864889,5.5166867515,191931.058823529,461661.008094477,1756981,89,3262828,326282.8,588529.140569154,1756981,427,3245050,540841.666666667,713939.281575588,1823087,20080,0,0,0,0,232,152,3.3713085704,2.1453781811,0,1173,142.7894736842,296.9505344044,88179.619883041,0,0,1,1,0,0,0,1,0,150.7222222222,102.9090909091,225.8571428571,0,0,0,0,0,0,11,1132,7,1581,8192,62868,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
5355,17,22/02/2018 12:47:29,419289,2,0,44,0,22,22,22.0,0.0,0,0,0.0,0.0,104.9395524328,4.769979656,419289.0,0.0,419289,419289,419289,419289.0,0.0,419289,419289,0,0.0,0.0,0,0,0,0,0,0,16,0,4.769979656,0.0,22,22,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
80,6,22/02/2018 08:32:14,19284,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,103.7129226302,19284.0,0.0,19284,19284,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,51.8564613151,51.8564613151,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,256,237,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
80,6,22/02/2018 08:32:14,19307,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,103.5893717305,19307.0,0.0,19307,19307,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,51.7946858652,51.7946858652,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,256,237,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
80,6,22/02/2018 08:45:44,5640125,4,4,97,231,97,0,24.25,48.5,231,0,57.75,115.5,58.1547394783,1.41840828,805732.142857143,2104480.39038171,5577963,37,62162,20720.6666666667,35642.4468903768,61877,108,5639985,1879995.0,3255813.84555751,5639485,207,0,0,0,0,92,92,0.70920414,0.70920414,0,231,36.4444444444,79.6996096463,6352.0277777778,0,0,0,1,0,0,0,0,1,41.0,24.25,57.75,0,0,0,0,0,0,4,97,4,231,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
50104,6,22/02/2018 09:13:28,116,3,1,31,0,31,0,10.3333333333,17.8978583449,0,0,0.0,0.0,267241.379310345,34482.7586206897,38.6666666667,43.615746392,89,12,116,58.0,43.8406204336,89,27,0,0.0,0.0,0,0,0,0,0,0,60,20,25862.0689655172,8620.6896551724,0,31,6.2,13.8636214605,192.2,0,0,0,0,1,0,0,0,0,7.75,10.3333333333,0.0,0,0,0,0,0,0,3,31,1,0,32438,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
8051,6,22/02/2018 09:35:57,4069545,9,12,1731,1439,1179,0,192.3333333333,386.0744746807,725,0,119.9166666667,202.3904679454,778.9568612707,5.1602820463,203477.25,276782.680504679,938018,100,3969298,496162.25,394572.745571623,1004740,100,3964696,360426.909090909,383916.164960908,1251788,40952,0,0,0,0,204,240,2.2115494484,2.9487325979,0,1179,144.0909090909,283.8284037417,80558.5627705628,0,0,1,1,0,0,0,1,1,150.9523809524,192.3333333333,119.9166666667,0,0,0,0,0,0,9,1731,12,1439,8192,256,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
3389,6,22/02/2018 12:16:06,1988762,10,7,675,301,187,0,67.5,67.9660863143,197,0,43.0,74.6681547471,490.7575667677,8.5480313884,124297.625,210274.156505224,701641,4,1988762,220973.555555556,262531.83345316,701641,4,1405118,234186.333333333,337914.309399094,914704,280,0,0,0,0,212,152,5.0282537579,3.5197776305,0,197,54.2222222222,68.8609473167,4741.8300653595,0,0,1,1,0,0,0,1,0,57.4117647059,67.5,43.0,0,0,0,0,0,0,10,675,7,301,8192,63325,6,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
51876,6,22/02/2018 12:23:23,64,3,0,31,0,31,0,10.3333333333,17.8978583449,0,0,0.0,0.0,484375.0,46875.0,32.0,43.8406204336,63,1,64,32.0,43.8406204336,63,1,0,0.0,0.0,0,0,0,0,0,0,60,0,46875.0,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.3333333333,10.3333333333,0.0,0,0,0,0,0,0,3,31,0,0,64,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
3389,6,22/02/2018 12:49:13,1930337,10,7,673,301,187,0,67.3,68.0392860371,197,0,43.0,74.6681547471,504.5751078698,8.8067523961,120646.0625,193457.622967742,743438,24,1930337,214481.888888889,249291.17798342,795128,65,1186804,197800.666666667,181312.744483852,448232,299,0,0,0,0,212,152,5.1804425859,3.6263098102,0,197,54.1111111111,68.8766065374,4743.9869281046,0,0,1,1,0,0,0,1,0,57.2941176471,67.3,43.0,0,0,0,0,0,0,10,673,7,301,8192,63327,6,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
53,17,22/02/2018 09:35:00,61466,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,5271.2068460612,65.0766277292,20488.6666666667,22021.5746560806,43806,45,43806,43806.0,0.0,43806,43806,45,45.0,0.0,45,45,0,0,0,0,16,16,32.5383138646,32.5383138646,30,132,70.8,55.8677008655,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,0,0,0,0,0,0,2,60,2,264,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,Thursday,False,Normal
